Participant,Worker,Overall,RecommendHiring,Colleague,Engaged,Excited,EyeContact,Smiled,SpeakingRate,NoFillers,Friendly,Paused,EngagingTone,StructuredAnswers,Calm,NotStressed,Focused,Authentic,NotAwkward,Total
pp21,A323WW03VM8089,4.0,4.0,3.0,3.0,4.0,5.0,4.0,7.0,4.0,5.0,4.0,5.0,3.0,6.0,5.0,4.0,4.0,5.0,79.0
pp21,A34M93NJC830DP,5.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,88.0
pp21,ABM77ZQWCHPNX,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,3.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,7.0,102.0
pp21,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.25,1.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,117.25
pp21,ARX0S1CIDJLOX,3.0,2.0,4.0,4.0,3.0,6.0,6.0,2.0,1.0,6.0,6.0,4.0,3.0,3.0,2.0,4.0,6.0,1.0,66.0
pp21,AGGR,5.05120570828,5.15016506068,4.7766986485,5.40675906944,5.01908764498,5.95544672391,5.31154290317,4.51768071206,2.67465668633,5.68968617665,6.00510089931,5.03819650315,4.95088370379,5.59542775822,5.5682153404,5.75684575869,5.94209165634,4.7454094779,93.1551004318
pp22,A1ITBXITLY2952,5.0,5.0,4.0,5.0,3.0,6.0,3.0,4.0,5.0,3.0,6.0,4.0,6.0,7.0,7.0,6.0,4.0,4.0,87.0
pp22,A1OLRUT93TXWEP,6.0,6.0,6.0,6.0,5.0,7.0,5.0,3.0,6.0,5.0,7.0,5.0,7.0,6.0,5.0,7.0,6.0,5.0,103.0
pp22,A1ZQ7A1CUV6RD8,5.0,5.0,5.0,3.0,2.0,1.0,1.0,7.0,6.0,1.0,7.0,2.0,7.0,7.0,7.0,7.0,3.0,7.0,83.0
pp22,A2F7D8EOTB663,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,7.0,5.0,6.0,104.0
pp22,A323WW03VM8089,5.0,4.0,5.0,4.0,5.0,4.0,4.0,7.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,83.0
pp22,A34M93NJC830DP,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,79.0
pp22,ABM77ZQWCHPNX,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.5,4.0,5.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,89.5
pp22,ANUXUJE8QRE0C,5.0,5.0,5.0,6.0,7.0,3.0,7.0,5.25,4.0,7.0,6.0,6.0,5.0,5.0,3.0,6.0,7.0,4.0,96.25
pp22,ARX0S1CIDJLOX,5.0,6.0,6.0,6.0,4.0,5.0,7.0,4.0,5.0,6.0,7.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0,96.0
pp22,AGGR,4.96436572961,4.97238875871,4.98115647372,5.13171684968,4.49477029504,4.77880066296,4.56870413243,4.37715459886,5.47764667552,4.56068110334,5.93632857606,4.56826363168,5.34692631635,5.74401068903,5.3588779311,5.86852556595,5.2465557983,4.70521413815,91.0820879265
pp24,A1ITBXITLY2952,6.0,6.0,6.0,7.0,6.0,6.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,109.0
pp24,A1OLRUT93TXWEP,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,110.0
pp24,A1ZQ7A1CUV6RD8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,6.0,7.0,110.0
pp24,A2F7D8EOTB663,6.0,6.0,7.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,6.0,7.0,114.0
pp24,A323WW03VM8089,5.0,5.0,6.0,6.0,6.0,3.0,6.0,7.0,4.0,7.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,97.0
pp24,A34M93NJC830DP,7.0,6.0,5.0,6.0,5.0,7.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,104.0
pp24,ABM77ZQWCHPNX,5.0,5.0,3.0,5.0,5.0,6.0,3.0,7.0,4.0,5.0,6.0,5.0,6.0,3.0,3.0,6.0,5.0,6.0,88.0
pp24,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,120.0
pp24,ARX0S1CIDJLOX,6.0,7.0,7.0,7.0,7.0,6.0,7.0,4.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,7.0,7.0,4.0,112.0
pp24,AGGR,6.1513814323,6.02030401659,6.04312801507,6.37767320914,5.68979624986,6.08119210114,6.42277641044,4.89546144859,5.78971790605,6.49574141972,6.21013271686,6.10149098818,5.72629711152,5.68674045923,5.52362796465,6.15237252794,6.32251182642,6.03302797965,107.723373783
pp25,A1ITBXITLY2952,5.0,5.0,4.0,7.0,5.0,6.0,7.0,4.0,1.0,6.0,2.0,4.0,4.0,6.0,6.0,5.0,6.0,5.0,88.0
pp25,A1OLRUT93TXWEP,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,91.0
pp25,A1ZQ7A1CUV6RD8,4.0,5.0,4.0,6.0,5.0,5.0,6.0,3.5,1.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,2.0,84.5
pp25,A2F7D8EOTB663,6.0,6.0,6.0,7.0,5.0,7.0,4.0,5.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,104.0
pp25,A323WW03VM8089,5.0,5.0,6.0,6.0,6.0,4.0,5.0,5.25,4.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,90.25
pp25,A34M93NJC830DP,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,92.0
pp25,ABM77ZQWCHPNX,2.0,2.0,4.0,4.0,4.0,4.0,5.0,7.0,1.0,6.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,64.0
pp25,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.25,2.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,7.0,7.0,111.25
pp25,ARX0S1CIDJLOX,5.0,5.0,5.0,6.0,5.0,7.0,6.0,3.0,1.0,5.0,7.0,4.0,5.0,3.0,3.0,7.0,6.0,3.0,86.0
pp25,AGGR,5.02266977319,5.07907812451,5.03922643114,6.24109787578,5.0785281993,5.57710356016,5.54726525807,4.58265137408,2.51533208581,5.71378121086,5.05544831246,4.99735249178,5.12695700394,4.77683516175,4.92528613479,5.18535019858,5.90340640419,4.87419171137,91.2415613118
pp27,A1ITBXITLY2952,4.0,4.0,3.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,3.0,84.0
pp27,A1OLRUT93TXWEP,5.0,5.0,4.0,5.0,3.0,4.0,5.0,2.0,6.0,5.0,6.0,4.0,6.0,7.0,6.0,5.0,5.0,4.0,87.0
pp27,A1ZQ7A1CUV6RD8,2.0,2.0,3.0,2.0,2.0,6.0,7.0,3.5,6.0,7.0,2.0,7.0,1.0,7.0,1.0,1.0,7.0,1.0,67.5
pp27,A2F7D8EOTB663,6.0,6.0,6.0,6.0,5.0,7.0,7.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0,7.0,6.0,5.0,7.0,106.0
pp27,A323WW03VM8089,3.0,3.0,4.0,4.0,5.0,4.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,73.0
pp27,A34M93NJC830DP,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,94.0
pp27,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,3.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,89.0
pp27,ANUXUJE8QRE0C,5.0,5.0,6.0,6.0,5.0,3.0,6.0,5.25,3.0,7.0,2.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,97.25
pp27,ARX0S1CIDJLOX,6.0,6.0,6.0,6.0,5.0,7.0,7.0,4.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,5.0,4.0,104.0
pp27,AGGR,4.65276617407,4.65276617407,4.50599369217,5.17324786119,4.25474234237,5.29006439037,5.53459671117,4.11125856462,5.16571007843,5.45308034543,5.2669665851,4.58375893765,5.13232208775,5.73700280731,5.56176760904,5.43605445014,5.40108930735,4.34523464285,90.2584227611
pp29,A1ITBXITLY2952,6.0,6.0,6.0,6.0,4.0,6.0,7.0,4.0,1.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,102.0
pp29,A1OLRUT93TXWEP,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,4.0,89.0
pp29,A1ZQ7A1CUV6RD8,6.0,6.0,2.0,7.0,4.0,5.0,5.0,7.0,1.0,7.0,6.0,7.0,3.0,7.0,7.0,6.0,7.0,6.0,99.0
pp29,A2F7D8EOTB663,6.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,7.0,5.0,6.0,106.0
pp29,A323WW03VM8089,4.0,6.0,7.0,6.0,5.0,3.0,4.0,5.25,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,93.25
pp29,A34M93NJC830DP,5.0,5.0,5.0,6.0,5.0,7.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,96.0
pp29,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.5,2.0,4.0,6.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,73.5
pp29,ANUXUJE8QRE0C,6.0,6.0,7.0,7.0,6.0,6.0,7.0,5.25,2.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,109.25
pp29,ARX0S1CIDJLOX,5.0,5.0,4.0,6.0,5.0,6.0,7.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,3.0,5.0,96.0
pp29,AGGR,5.29356410776,5.42605853137,5.26698817692,5.95349210213,4.84387698986,5.71817919119,5.7776256211,4.74918923243,3.47308052547,5.66237012138,5.77897916176,5.42016179024,5.6188688468,5.32503448397,5.25001955715,5.62296377095,5.720718506,5.69829863298,96.5994693495
pp30,A1ITBXITLY2952,2.0,1.0,3.0,2.0,1.0,5.0,7.0,3.0,4.0,4.0,7.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,59.0
pp30,A1OLRUT93TXWEP,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,6.0,2.0,71.0
pp30,A1ZQ7A1CUV6RD8,5.0,5.0,6.0,7.0,5.0,6.0,7.0,5.25,6.0,6.0,7.0,2.0,1.0,7.0,7.0,7.0,6.0,4.0,99.25
pp30,A2F7D8EOTB663,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,4.0,6.0,7.0,7.0,6.0,5.0,110.0
pp30,A323WW03VM8089,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.25,3.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,50.25
pp30,A34M93NJC830DP,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,83.0
pp30,ABM77ZQWCHPNX,2.0,2.0,6.0,6.0,2.0,4.0,4.0,5.25,4.0,3.0,6.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,68.25
pp30,ANUXUJE8QRE0C,6.0,6.0,7.0,6.0,4.0,5.0,7.0,7.0,6.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,111.0
pp30,ARX0S1CIDJLOX,4.0,4.0,5.0,5.0,3.0,4.0,6.0,3.0,5.0,4.0,7.0,2.0,4.0,3.0,2.0,4.0,6.0,1.0,72.0
pp30,AGGR,3.71669566715,3.48950278415,4.6676503465,4.65824033289,3.82418987995,4.9903681369,5.86280399367,4.27031717741,4.70900203221,4.933547407,6.2604260549,3.17099152906,3.14649821165,4.01748401519,4.25706445775,4.87796011201,5.36082646694,2.82030356055,79.0338721658
pp31,A1ITBXITLY2952,6.0,6.0,6.0,6.0,5.0,6.0,7.0,4.0,3.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,106.0
pp31,A1OLRUT93TXWEP,4.0,4.0,3.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,88.0
pp31,A1ZQ7A1CUV6RD8,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.25,6.0,4.0,7.0,6.0,5.0,7.0,7.0,7.0,6.0,2.0,108.25
pp31,A2F7D8EOTB663,5.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,3.0,5.0,2.0,5.0,6.0,7.0,5.0,6.0,95.0
pp31,A323WW03VM8089,4.0,5.0,5.0,4.0,6.0,4.0,5.0,5.25,4.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,7.0,5.0,89.25
pp31,A34M93NJC830DP,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,5.0,83.0
pp31,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,7.0,4.0,73.0
pp31,ANUXUJE8QRE0C,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.25,3.0,6.0,7.0,7.0,3.0,4.0,3.0,6.0,5.0,3.0,93.25
pp31,ARX0S1CIDJLOX,5.0,6.0,6.0,7.0,6.0,7.0,7.0,5.0,3.0,5.0,6.0,7.0,4.0,4.0,4.0,7.0,7.0,4.0,100.0
pp31,AGGR,4.78350409434,4.92402154704,4.75430816082,5.85963364903,5.49574141972,5.42490269841,6.03268031207,4.99961985692,3.83638684962,5.24699461691,5.38891300458,5.47005875869,4.16855528833,4.93685558331,5.02089706049,5.47623373806,5.84170183701,4.84073678606,92.5017452614
pp32,A1ITBXITLY2952,6.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,111.0
pp32,A1OLRUT93TXWEP,5.0,4.0,4.0,6.0,6.0,7.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,5.0,5.0,3.0,87.0
pp32,A1ZQ7A1CUV6RD8,5.0,6.0,6.0,6.0,6.0,5.0,6.0,3.5,4.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,5.0,4.0,97.5
pp32,A2F7D8EOTB663,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,7.0,5.0,6.0,6.0,109.0
pp32,A323WW03VM8089,6.0,6.0,7.0,2.0,6.0,3.0,5.0,3.5,4.0,6.0,4.0,6.0,5.0,4.0,4.0,7.0,7.0,4.0,89.5
pp32,ABM77ZQWCHPNX,3.0,3.0,4.0,2.0,5.0,4.0,6.0,3.5,4.0,5.0,6.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,72.5
pp32,ANUXUJE8QRE0C,5.0,5.0,6.0,7.0,7.0,5.0,7.0,3.5,3.0,7.0,3.0,6.0,5.0,4.0,4.0,7.0,6.0,5.0,95.5
pp32,ARX0S1CIDJLOX,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,2.0,6.0,5.0,2.0,3.0,7.0,7.0,5.0,101.0
pp32,AGGR,5.38636927341,5.55658955389,5.95923056898,5.54023555178,6.10891709955,5.88228640702,6.04316896268,4.83823651544,4.66548697723,6.11468987879,5.04606489067,5.48126251436,5.35450601117,4.39372903256,4.93399210854,5.67489383873,5.73546360053,4.7064559751,97.4215787604
pp33,A1ITBXITLY2952,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,111.0
pp33,A1OLRUT93TXWEP,6.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,113.0
pp33,A1ZQ7A1CUV6RD8,6.0,6.0,7.0,7.0,7.0,6.0,7.0,3.5,4.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,6.0,109.5
pp33,A2F7D8EOTB663,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,119.0
pp33,A323WW03VM8089,4.0,5.0,6.0,6.0,6.0,4.0,5.0,5.25,4.0,7.0,3.0,6.0,3.0,4.0,5.0,6.0,7.0,4.0,90.25
pp33,A34M93NJC830DP,6.0,6.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,104.0
pp33,ABM77ZQWCHPNX,6.0,6.0,6.0,2.0,2.0,7.0,7.0,5.25,3.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,101.25
pp33,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,3.0,7.0,5.25,3.0,7.0,3.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,111.25
pp33,ARX0S1CIDJLOX,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,5.0,7.0,5.0,3.0,6.0,6.0,7.0,6.0,112.0
pp33,AGGR,6.13318313922,6.19943035102,6.34393114055,6.24257893055,6.44792658715,5.89714391187,6.69779219017,4.7918713303,5.00000123154,6.7946523434,5.81512594551,6.49179930037,5.29600706178,5.13887223422,6.35586920022,6.47983415193,6.61552600896,6.12121799077,108.86276305
pp34,A1ITBXITLY2952,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,104.0
pp34,A1OLRUT93TXWEP,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,4.0,90.0
pp34,A1ZQ7A1CUV6RD8,4.0,4.0,5.0,6.0,3.0,3.0,3.0,3.5,6.0,3.0,6.0,2.0,6.0,7.0,7.0,6.0,3.0,3.0,80.5
pp34,A2F7D8EOTB663,5.0,5.0,6.0,7.0,7.0,5.0,5.0,6.0,3.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,98.0
pp34,A323WW03VM8089,4.0,3.0,3.0,5.0,5.0,3.0,4.0,7.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,3.0,72.0
pp34,A34M93NJC830DP,5.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,83.0
pp34,ABM77ZQWCHPNX,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.5,2.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,6.0,4.0,68.5
pp34,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.25,4.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,114.25
pp34,ARX0S1CIDJLOX,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,3.0,3.0,7.0,7.0,5.0,108.0
pp34,AGGR,5.3824958702,4.94118761557,5.11441720888,5.63745403083,5.59283916177,4.66871465934,5.61029276893,4.98986152203,4.05370904362,5.65031865856,5.30609586007,4.99993528346,5.2122136212,4.41897763696,4.32168350732,5.58293788131,5.77428361027,4.75761687911,92.0150348194
pp35,A1ITBXITLY2952,6.0,7.0,7.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,106.0
pp35,A1OLRUT93TXWEP,5.0,5.0,5.0,6.0,6.0,4.0,7.0,5.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,101.0
pp35,A1ZQ7A1CUV6RD8,5.0,5.0,4.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,106.0
pp35,A2F7D8EOTB663,5.0,5.0,5.0,6.0,6.0,6.0,7.0,4.0,5.0,7.0,6.0,5.0,4.0,5.0,6.0,6.0,7.0,5.0,100.0
pp35,A323WW03VM8089,4.0,5.0,5.0,4.0,5.0,4.0,4.0,7.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,4.0,83.0
pp35,A34M93NJC830DP,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,4.0,98.0
pp35,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,4.0,2.0,5.0,7.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,7.0,84.0
pp35,ANUXUJE8QRE0C,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.25,4.0,7.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,104.25
pp35,ARX0S1CIDJLOX,7.0,7.0,7.0,7.0,6.0,7.0,7.0,4.0,7.0,6.0,7.0,7.0,7.0,5.0,3.0,7.0,6.0,4.0,111.0
pp35,AGGR,5.39963657291,5.64018452348,5.6583622521,5.89175171233,5.35490812796,5.22213424376,6.18418308165,4.81782795291,4.91283453439,6.02722074728,6.13072104124,5.44924829929,5.73025318131,5.29151419022,5.12069450559,6.01440727546,6.52952470578,4.7787450756,100.154152023
pp37,A1ITBXITLY2952,5.0,5.0,6.0,6.0,5.0,5.0,7.0,4.0,4.0,6.0,7.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,102.0
pp37,A1OLRUT93TXWEP,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,94.0
pp37,A1ZQ7A1CUV6RD8,6.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,7.0,113.0
pp37,A2F7D8EOTB663,6.0,6.0,6.0,7.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,111.0
pp37,A323WW03VM8089,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.25,3.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,7.0,5.0,93.25
pp37,A34M93NJC830DP,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,5.0,95.0
pp37,ABM77ZQWCHPNX,4.0,4.0,4.0,3.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,6.0,5.0,2.0,2.0,6.0,6.0,5.0,87.0
pp37,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,117.0
pp37,ARX0S1CIDJLOX,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,7.0,6.0,4.0,111.0
pp37,AGGR,5.70942794447,5.33436690165,5.70559344444,5.76010959396,5.41453388368,5.80971024055,5.82143591434,5.09778269594,5.00916115602,6.0884434302,6.04500668319,5.72442179476,5.39724331077,5.15282488023,5.33514864809,5.94702487133,6.19724164308,5.60024919692,101.149726234
pp42,A1ITBXITLY2952,7.0,7.0,7.0,7.0,5.0,7.0,6.0,4.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,118.0
pp42,A1OLRUT93TXWEP,6.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,103.0
pp42,A1ZQ7A1CUV6RD8,7.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,117.0
pp42,A2F7D8EOTB663,6.0,6.0,5.0,7.0,5.0,7.0,2.0,5.0,7.0,3.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0,103.0
pp42,A323WW03VM8089,4.0,5.0,6.0,5.0,4.0,4.0,4.0,7.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,92.0
pp42,A34M93NJC830DP,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,5.0,84.0
pp42,ABM77ZQWCHPNX,6.0,6.0,6.0,2.0,6.0,6.0,5.0,7.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,103.0
pp42,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,1.0,6.0,7.0,7.0,7.0,114.0
pp42,ARX0S1CIDJLOX,6.0,6.0,5.0,6.0,6.0,7.0,2.0,4.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,106.0
pp42,AGGR,5.76210543323,5.65863925881,5.53379498774,5.90130117379,5.20132255283,6.15854457271,4.2168475737,4.89546144859,6.28709687697,4.62200556332,6.08395849275,5.52699959434,5.78039323506,5.99435402369,6.47075059786,6.25792983737,6.17461657782,6.29103899631,102.817160797
pp43,A1ITBXITLY2952,6.0,6.0,6.0,7.0,5.0,7.0,5.0,4.0,4.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,106.0
pp43,A1OLRUT93TXWEP,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,4.0,99.0
pp43,A1ZQ7A1CUV6RD8,5.0,5.0,5.0,6.0,6.0,4.0,4.0,5.25,3.0,3.0,6.0,5.0,2.0,7.0,7.0,6.0,5.0,4.0,88.25
pp43,A2F7D8EOTB663,5.0,5.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,7.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,101.0
pp43,A323WW03VM8089,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.5,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,76.5
pp43,A34M93NJC830DP,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,99.0
